"run","tick","Wolf Count","Sheep Count"
1,1.0,2579,1699
1,2.0,2872,1796
1,3.0,3229,1915
1,4.0,3612,1990
1,5.0,4021,2050
1,6.0,4457,2107
1,7.0,4945,2112
1,8.0,5468,2143
1,9.0,5983,2180
1,10.0,6618,2256
1,11.0,7274,2354
1,12.0,7896,2453
1,13.0,8393,2581
1,14.0,8999,2700
1,15.0,9465,2872
1,16.0,10003,3036
1,17.0,10431,3233
1,18.0,10532,3425
1,19.0,10540,3668
1,20.0,10518,3941
1,21.0,10304,4241
1,22.0,9859,4586
1,23.0,9269,4972
1,24.0,8597,5352
1,25.0,7820,5757
1,26.0,6986,6152
1,27.0,6122,6536
1,28.0,5249,6999
1,29.0,4456,7350
1,30.0,3770,7778
1,31.0,3217,8218
1,32.0,2729,8581
1,33.0,2339,8938
1,34.0,2001,9244
1,35.0,1684,9419
1,36.0,1471,9624
1,37.0,1298,9743
1,38.0,1145,9745
1,39.0,1048,9678
1,40.0,974,9455
1,41.0,929,9238
1,42.0,905,9016
1,43.0,881,8690
1,44.0,831,8342
1,45.0,770,7945
1,46.0,758,7395
1,47.0,759,6897
1,48.0,772,6412
1,49.0,802,5989
1,50.0,848,5541
1,51.0,891,5129
1,52.0,972,4699
1,53.0,1054,4309
1,54.0,1130,4008
1,55.0,1245,3714
1,56.0,1351,3399
1,57.0,1518,3136
1,58.0,1687,2890
1,59.0,1892,2625
1,60.0,2158,2405
1,61.0,2450,2261
1,62.0,2786,2121
1,63.0,3184,1968
1,64.0,3618,1908
1,65.0,4106,1863
1,66.0,4672,1819
1,67.0,5287,1831
1,68.0,6053,1810
1,69.0,6753,1836
1,70.0,7528,1891
1,71.0,8255,1963
1,72.0,8995,2050
1,73.0,9647,2153
1,74.0,10178,2260
1,75.0,10479,2431
1,76.0,10459,2573
1,77.0,10163,2760
1,78.0,9772,2982
1,79.0,9056,3215
1,80.0,8236,3452
1,81.0,7499,3714
1,82.0,6738,3963
1,83.0,5954,4213
1,84.0,5239,4463
1,85.0,4667,4750
1,86.0,4208,5006
1,87.0,3755,5276
1,88.0,3520,5499
1,89.0,3329,5693
1,90.0,3160,5937
1,91.0,3025,6098
1,92.0,2949,6202
1,93.0,2869,6350
1,94.0,2770,6427
1,95.0,2747,6503
1,96.0,2718,6573
1,97.0,2700,6640
1,98.0,2665,6736
1,99.0,2694,6804
1,100.0,2687,6831
1,101.0,2681,6767
1,102.0,2679,6784
1,103.0,2652,6789
1,104.0,2644,6800
1,105.0,2629,6768
1,106.0,2633,6768
1,107.0,2637,6739
1,108.0,2578,6777
1,109.0,2568,6662
1,110.0,2531,6512
1,111.0,2525,6397
1,112.0,2500,6316
1,113.0,2510,6183
1,114.0,2536,6142
1,115.0,2543,6117
1,116.0,2594,6075
1,117.0,2630,5954
1,118.0,2677,5938
1,119.0,2708,5774
1,120.0,2698,5663
1,121.0,2817,5563
1,122.0,2829,5459
1,123.0,2914,5402
1,124.0,2985,5440
1,125.0,3042,5365
1,126.0,3118,5301
1,127.0,3246,5277
1,128.0,3367,5202
1,129.0,3481,5133
1,130.0,3595,5154
1,131.0,3674,5114
1,132.0,3692,5117
1,133.0,3773,5121
1,134.0,3849,5162
1,135.0,3922,5221
1,136.0,3981,5183
1,137.0,4029,5192
1,138.0,4131,5202
1,139.0,4140,5280
1,140.0,4230,5365
1,141.0,4220,5460
1,142.0,4173,5510
1,143.0,4074,5629
1,144.0,4075,5724
1,145.0,4002,5832
1,146.0,3922,5943
1,147.0,3820,6047
1,148.0,3662,6140
1,149.0,3485,6289
1,150.0,3429,6392
1,151.0,3318,6496
1,152.0,3226,6571
1,153.0,3118,6644
1,154.0,3000,6698
1,155.0,2886,6722
1,156.0,2802,6777
1,157.0,2738,6703
1,158.0,2674,6715
1,159.0,2656,6780
1,160.0,2605,6730
1,161.0,2544,6715
1,162.0,2533,6678
1,163.0,2566,6535
1,164.0,2538,6490
1,165.0,2584,6399
1,166.0,2617,6322
1,167.0,2630,6198
1,168.0,2630,6129
1,169.0,2639,6032
1,170.0,2652,5934
1,171.0,2699,5833
1,172.0,2736,5748
1,173.0,2793,5634
1,174.0,2871,5548
1,175.0,2947,5414
1,176.0,3038,5364
1,177.0,3113,5347
1,178.0,3194,5275
1,179.0,3285,5254
1,180.0,3394,5222
1,181.0,3511,5182
1,182.0,3575,5173
1,183.0,3640,5157
1,184.0,3726,5166
1,185.0,3767,5158
1,186.0,3856,5178
1,187.0,3912,5277
1,188.0,3944,5297
1,189.0,3962,5331
1,190.0,3991,5432
1,191.0,4040,5545
1,192.0,4038,5584
1,193.0,4014,5692
1,194.0,3966,5802
1,195.0,3965,5874
1,196.0,3886,5979
1,197.0,3772,6046
1,198.0,3671,6118
1,199.0,3638,6180
1,200.0,3531,6316
